web-scraper-order,web-scraper-start-url,authors,authors-href,author_name,article_link,number_posts,bio
"1635892298-1559","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/robert-showah/","https://quillette.com/author/robert-showah/","Robert Showah","","2 Posts","null"
"1635889792-1265","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/benedict-beckeld/","https://quillette.com/author/benedict-beckeld/","Benedict Beckeld","","","Dr. Benedict Beckeld is a US-based writer who holds a Ph.D. in Philosophy and Classical Philology from the University of Heidelberg, Germany.  His website is benedictbeckeld.com"
"1635893199-1649","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/steve-jacobs/","https://quillette.com/author/steve-jacobs/","Steve Jacobs","","1 Post","null"
"1635894296-1752","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/donna-reynolds/","https://quillette.com/author/donna-reynolds/","Donna Reynolds","","1 Post","Donna Reynolds is a writer."
"1635898990-2002","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/william-buckner/","https://quillette.com/author/william-buckner/","William Buckner","","","William Buckner is a student of Evolutionary Anthropology at UC Davis. He is interested in cultural evolution and understanding human conflict patterns across cultures."
"1635893858-1700","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/toni-airaksinen/","https://quillette.com/author/toni-airaksinen/","Toni Airaksinen","","11 Posts","Toni Airaksinen is a reporter for Campus Reform, The College Fix, and Red Alert Politics. She is a junior at Barnard College in Manhattan."
"1635889053-1160","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/corinna-cohn/","https://quillette.com/author/corinna-cohn/","Corinna Cohn","","1 Post","null"
"1635893104-1638","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/spencer-case/","https://quillette.com/author/spencer-case/","Spencer Case","","14 Posts","null"
"1635900559-2045","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/larry-cahill/","https://quillette.com/author/larry-cahill/","Larry Cahill","","1 Post","Larry Cahill is a professor in the Department of Neurobiology and Behavior at the University of California."
"1635896990-1879","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/imran-said/","https://quillette.com/author/imran-said/","Imran Said","","","Imran Said is a freelance writer currently based in Kuala Lumpur, Malaysia. He has written on international security, history, and politics for several publications."
"1635889873-1277","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/john-klasios/","https://quillette.com/author/john-klasios/","John Klasios","","1 Post","John Klasios is an academic researcher currently based in Toronto. His peer-reviewed publications can be found here: http://yorku.academia.edu/JohnKlasios"
"1635892008-1529","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/renee-adams-and-vanitha-ragunathan/","https://quillette.com/author/renee-adams-and-vanitha-ragunathan/","Renee Adams and Vanitha Ragunathan","","1 Post","Renée Adams is Professor of Finance at the University of NSW. She is also the Director of UNSW Business School’s Women in Leadership Network. She holds an M.S. in Mathematics from Stanford Univers"
"1635901242-2089","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/madeline-grant/","https://quillette.com/author/madeline-grant/","Madeline Grant","","","Madeline Grant is a writer and political commentator based in the UK."
"1635888872-1135","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/christopher-reuenthal/","https://quillette.com/author/christopher-reuenthal/","Christopher Reuenthal","","2 Posts","Christopher Reuenthal is a Software Consultant, immigrant, and researcher. When he’s not at work on Machine Learning models, he’s keeping up on the latest in Cognitive Science and political movem"
"1635895252-1808","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/francis-fukuyama/","https://quillette.com/author/francis-fukuyama/","Francis Fukuyama","","","Francis Fukuyama is a political scientist, author, and Senior Fellow at Stanford’s Freeman Spogli Institute. You can follow him on Twitter @FukuyamaFrancis"
"1635890295-1327","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/melanie-klinkner/","https://quillette.com/author/melanie-klinkner/","Melanie Klinkner","","1 Post","null"
"1635894688-1796","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/esther-oreilly/","https://quillette.com/author/esther-oreilly/","Esther O'Reilly","","","Esther O’Reilly is a Math PhD student, blogger, and freelance writer. She has contributed a chapter to the forthcoming essay anthology Understanding Jordan Peterson: A Critical Analysis."
"1635892836-1610","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/saul-zimet/","https://quillette.com/author/saul-zimet/","Saul Zimet","","1 Post","null"
"1635890874-1394","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/c-k-ryan/","https://quillette.com/author/c-k-ryan/","C.K. Ryan","","1 Post","C.K. Ryan is the pen name of a Canadian writer and essayist."
"1635894644-1792","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/erik-parens/","https://quillette.com/author/erik-parens/","Erik Parens","","2 Posts","Erik Parens is a senior research scholar at The Hastings Center, a bioethics research institute in Garrison, New York, and wrote Shaping Our Selves: On Technology, Flourishing, and a Habit of Thinking"
"1635894553-1781","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/emma-wilkins/","https://quillette.com/author/emma-wilkins/","Emma Wilkins","","1 Post","Emma Wilkins lives in Australia and works as a journalist."
"1635899032-2008","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/julia-friedman/","https://quillette.com/author/julia-friedman/","Julia Friedman","","1 Post","Julia Friedman is an independent art historian, critic, and curator. You can visit her website at juliafriedman.org and find her on Instagram @juliafriedman."
"1635888167-1066","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/anthony-kronman/","https://quillette.com/author/anthony-kronman/","Anthony Kronman","","1 Post","null"
"1635895428-1821","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/geoffrey-clarfield/","https://quillette.com/author/geoffrey-clarfield/","Geoffrey Clarfield","","4 Posts","Geoffrey Clarfield is an anthropologist-at-large."
"1635892108-1539","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/richard-wassersug/","https://quillette.com/author/richard-wassersug/","Richard Wassersug","","1 Post","null"
"1635886478-993","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/peter-clarke/","https://quillette.com/author/peter-clarke/","Peter Clarke","","3 Posts","null"
"1635893113-1639","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/spencer-hall/","https://quillette.com/author/spencer-hall/","Spencer Hall","","2 Posts","null"
"1635887234-1017","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/adrian-pabst/","https://quillette.com/author/adrian-pabst/","Adrian Pabst","","1 Post","Adrian Pabst is Reader in Politics; Director, Centre for Federal Studies at the University of Kent."
"1635890554-1357","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/bonny-brooks/","https://quillette.com/author/bonny-brooks/","Bonny Brooks","","","Bonny Brooks is a former IPS Research Fellow at the Library of Congress, Washington DC and has written widely for The Berggruen Institute and The Huffington Post’s WorldPost."
"1635889148-1175","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/david-glance/","https://quillette.com/author/david-glance/","David Glance","","1 Post","David Glance, Director of UWA Centre for Software Practice, University of Western Australia."
"1635897093-1893","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jacob-mchangama/","https://quillette.com/author/jacob-mchangama/","Jacob Mchangama","","","Jacob Mchangama, a Danish lawyer, is the founder and director of Justitia, a Copenhagen-based think tank focusing on human rights and the rule of law."
"1635894313-1754","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/doriane-lambelet-coleman/","https://quillette.com/author/doriane-lambelet-coleman/","Doriane Lambelet Coleman","","1 Post","Doriane Coleman is a Professor of Law at Duke Law School. As an 800m runner, she became the U.S. National Collegiate Indoor Champion in 1982, and the Swiss National Champion in 1982 and 1983."
"1635888192-1070","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/april-l-bleske-rechek/","https://quillette.com/author/april-l-bleske-rechek/","April L. Bleske-Rechek","","1 Post","null"
"1635891497-1469","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/nicola-wright/","https://quillette.com/author/nicola-wright/","Nicola Wright","","1 Post","Nicola Wright writes and edits content for LibertyWorks. She is passionate about liberty and human flourishing, and has a keen interest in free speech advocacy. Read more of her writing here: https:/"
"1635893984-1715","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/valerie-tarico/","https://quillette.com/author/valerie-tarico/","Valerie Tarico","","2 Posts","Valerie Tarico PhD, is a psychologist and writer in Seattle, Washington. Her articles have featured at Alternet, Salon and Huffington Post and she is the author of  Trusting Doubt: A Former Evangelic"
"1635889260-1191","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/eva-glasrud/","https://quillette.com/author/eva-glasrud/","Eva Glasrud","","1 Post","Eva Glasrud is a writer and play expert at The Happy Talent."
"1635894021-1720","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/vincent-harinam-and-david-kopel/","https://quillette.com/author/vincent-harinam-and-david-kopel/","Vincent Harinam and David Kopel","","1 Post","null"
"1635887248-1019","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/alan-rome/","https://quillette.com/author/alan-rome/","Alan S. Rome","","1 Post","null"
"1635889825-1270","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/colm-oshea/","https://quillette.com/author/colm-oshea/","Colm O'Shea","","1 Post","Colm O’Shea teaches essay writing at New York University."
"1635891998-1528","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/remi-adekoya/","https://quillette.com/author/remi-adekoya/","Remi Adekoya","","3 Posts","null"
"1635890476-1349","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/bill-ottman/","https://quillette.com/author/bill-ottman/","Bill Ottman","","1 Post","Bill Ottman is CEO and co-founder of Minds."
"1635887111-1003","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/heather-mac-donald/","https://quillette.com/author/heather-mac-donald/","Heather Mac Donald","","8 Posts","Heather Mac Donald is the Thomas W. Smith fellow at the Manhattan Institute and the author of the forthcoming The War on Cops."
"1635891704-1494","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/paulina-neuding/","https://quillette.com/author/paulina-neuding/","Paulina Neuding","","8 Posts","null"
"1635893894-1704","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/tosin-akintola/","https://quillette.com/author/tosin-akintola/","Tosin Akintola","","1 Post","null"
"1635893478-1663","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/suzanne-venker/","https://quillette.com/author/suzanne-venker/","Suzanne Venker","","1 Post","Suzanne Venker is an author and cultural critic who writes about relationships, marriage and work-family conflict. Her fifth book, The Alpha Female’s Guide to Men &amp; Marriage: HOW LOVE WORKS, wa"
